# PSIBLAST 2.17.0+
# Iteration: 1
# Query: P30314.2 RecName: Full=DNA polymerase [Bacillus phage SPO1]
# Database: /home/VMAULES/ruizven2/bioinfo/practicas/data/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 63 hits found
P30314.2	O93530.1	12.227	229	182	5	175	391	2	223	2.36e-26	120
P30314.2	Q6NRD5.1	10.383	366	305	9	148	491	25	389	4.61e-26	116
P30314.2	B4PLB3.1	10.036	279	214	7	135	405	79	328	9.79e-26	113
P30314.2	B3NZ68.1	11.272	346	261	11	69	405	20	328	3.01e-25	111
P30314.2	Q299L3.2	11.182	313	239	9	92	396	40	321	3.09e-25	111
P30314.2	B4G5C9.2	10.623	273	208	7	132	396	76	320	3.30e-25	111
P30314.2	B4I298.2	10.284	282	216	7	132	405	76	328	4.18e-25	111
P30314.2	B4QUF6.1	10.284	282	216	7	132	405	76	328	4.90e-25	111
P30314.2	Q14191.2	11.598	388	311	10	178	541	12	391	8.21e-25	115
P30314.2	Q9VE86.2	10.469	277	211	7	137	405	80	327	1.51e-24	109
P30314.2	Q8NHP7.4	11.039	308	252	8	249	540	110	411	2.08e-23	108
P30314.2	P34607.1	9.926	403	330	10	159	548	368	750	2.72e-23	110
P30314.2	O68770.2	19.205	151	119	2	23	171	1025	1174	8.33e-23	108
P30314.2	B3LWP6.2	11.326	362	272	12	56	405	5	329	1.09e-22	104
P30314.2	B4K934.1	9.783	276	213	7	138	405	56	303	1.25e-22	103
P30314.2	B4JF25.1	10.333	300	232	8	114	405	35	305	2.57e-22	102
P30314.2	B4M401.2	10.702	299	230	8	116	405	34	304	5.86e-22	101
P30314.2	Q8VEG4.2	7.163	349	284	10	185	510	75	406	7.46e-22	104
P30314.2	Q84LH3.1	9.960	251	203	6	144	392	52	281	3.37e-21	98.4
P30314.2	Q9NVH0.2	8.311	373	305	11	157	510	23	377	8.33e-20	98.4
P30314.2	Q8CDF7.1	9.722	360	296	10	129	461	37	394	9.86e-19	94.5
P30314.2	Q8N9H8.3	10.692	318	252	10	146	449	320	619	2.89e-18	93.8
P30314.2	H9IUR0.2	14.218	211	173	5	192	395	65	274	5.12e-15	80.7
P30314.2	Q1RJM1.1	12.955	247	164	4	225	446	9	229	1.37e-14	77.6
P30314.2	Q17902.2	10.502	219	159	8	186	393	292	484	4.41e-12	73.3
P30314.2	Q68W16.1	12.955	247	164	4	225	446	9	229	1.52e-11	68.7
P30314.2	Q9VIF1.1	10.268	224	156	7	193	394	402	602	3.48e-11	70.6
P30314.2	Q9ZCJ9.1	13.710	248	161	6	225	446	9	229	1.53e-10	65.6
P30314.2	O67550.1	9.040	177	148	5	29	193	101	276	5.03e-10	64.9
P30314.2	Q92GL1.1	10.931	247	166	5	225	443	9	229	6.18e-10	63.7
P30314.2	Q4UN31.1	11.345	238	160	4	225	437	9	220	7.20e-10	63.7
P30314.2	Q0P3U3.1	12.587	143	106	5	244	368	139	280	5.77e-08	59.5
P30314.2	Q179T2.1	8.854	384	309	13	50	411	287	651	6.98e-08	60.2
P30314.2	Q9VU31.1	13.366	202	165	6	193	389	11	207	5.77e-04	46.4
P30314.2	P34603.2	8.727	275	234	7	127	391	350	617	8.60e-04	46.8
P30314.2	A5IJJ8.1	13.687	358	271	9	19	352	162	505	8.72e-04	47.1
P30314.2	Q895K2.1	11.656	326	249	9	49	345	237	552	0.001	46.8
P30314.2	Q89AN3.1	15.464	97	72	2	252	340	58	152	0.002	44.8
P30314.2	Q08880.2	10.843	166	130	3	258	407	64	227	0.002	44.1
P30314.2	B0VXE6.1	10.992	373	285	8	223	583	491	828	0.007	44.1
P30314.2	B0CM26.1	12.401	379	289	7	214	583	484	828	0.010	43.3
P30314.2	P45443.1	10.210	333	268	9	278	580	372	703	0.012	43.3
P30314.2	P57337.1	15.556	90	67	2	258	340	63	150	0.013	41.8
P30314.2	O27276.1	17.164	268	191	8	156	392	98	365	0.019	42.5
P30314.2	O68045.1	14.198	162	115	4	196	335	484	643	0.023	42.1
P30314.2	A5D8W1.3	10.963	374	286	8	222	583	490	828	0.026	42.1
P30314.2	P13267.2	13.218	174	140	5	209	374	422	592	0.041	41.4
P30314.2	Q9ZHF6.1	12.849	358	274	9	19	352	162	505	0.050	41.4
# PSIBLAST 2.17.0+
# Iteration: 7
# Query: P30314.2 RecName: Full=DNA polymerase [Bacillus phage SPO1]
# Database: /home/VMAULES/ruizven2/bioinfo/practicas/data/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 181 hits found
P30314.2	P30314.2	100.000	924	0	0	1	924	1	924	0.0	795
P30314.2	P43741.1	21.111	900	568	20	33	870	110	929	0.0	634
P30314.2	P00582.1	23.068	893	555	19	34	870	111	927	0.0	632
P30314.2	Q9HT80.1	21.734	888	563	17	33	870	107	912	0.0	631
P30314.2	Q9F173.2	22.732	893	558	19	34	870	111	927	0.0	627
P30314.2	Q9RAA9.1	19.754	896	585	21	29	869	104	920	0.0	613
P30314.2	Q92GB7.1	19.406	876	565	19	29	869	104	873	0.0	605
P30314.2	O34996.1	21.132	866	567	18	31	871	106	880	0.0	601
P30314.2	Q9RLB6.1	19.441	895	588	21	29	869	104	919	0.0	601
P30314.2	P52026.2	20.986	872	559	19	31	871	104	876	0.0	599
P30314.2	O08307.1	19.714	908	580	19	32	869	107	935	0.0	593
P30314.2	P59200.1	21.311	854	574	20	31	871	109	877	0.0	591
P30314.2	P59199.1	21.084	849	574	19	35	871	113	877	0.0	591
P30314.2	O32801.2	22.079	856	564	19	31	871	110	877	0.0	584
P30314.2	Q04957.1	21.191	873	557	20	31	871	104	877	0.0	583
P30314.2	Q9RLA0.1	18.493	876	570	19	29	869	104	870	0.0	581
P30314.2	Q9CDS1.1	21.212	858	569	20	31	871	110	877	0.0	581
P30314.2	O05949.1	19.288	871	564	19	29	869	104	865	0.0	573
P30314.2	Q1RH76.1	18.836	876	566	19	29	869	104	869	0.0	572
P30314.2	Q59156.2	20.868	853	563	18	29	871	100	850	0.0	572
P30314.2	P46835.1	17.957	891	589	20	26	870	115	909	0.0	569
P30314.2	P0A551.1	17.986	884	590	19	27	870	114	902	0.0	566
P30314.2	P52028.2	20.513	858	532	17	30	872	112	834	0.0	557
P30314.2	O52225.1	19.861	861	540	18	27	872	107	832	0.0	557
P30314.2	P80194.2	20.047	858	536	17	30	872	112	834	0.0	555
P30314.2	O51498.1	19.154	898	594	17	19	869	94	906	0.0	552
P30314.2	P30313.1	21.901	831	529	20	80	872	83	831	0.0	548
P30314.2	P19821.1	21.300	831	534	20	80	872	84	832	1.43e-176	535
P30314.2	P74933.2	21.813	706	438	12	200	870	370	996	2.22e-175	538
P30314.2	P74933.2	5.941	101	90	1	27	127	104	199	1.45e-05	52.5
P30314.2	Q55971.1	19.552	803	529	19	96	871	274	986	3.62e-172	529
P30314.2	Q9S1G2.1	24.534	697	428	17	198	870	393	1015	1.03e-171	529
P30314.2	P52027.2	17.483	898	598	21	30	871	146	956	2.44e-170	523
P30314.2	Q84ND9.1	17.003	941	598	24	76	871	132	1034	2.70e-160	500
P30314.2	Q6Z4T5.1	16.855	884	583	19	121	871	169	1033	3.75e-154	483
P30314.2	F4I6M1.1	17.544	855	543	22	156	871	219	1050	5.34e-152	478
P30314.2	Q6Z4T3.1	15.955	890	590	17	121	871	165	1035	1.78e-147	466
P30314.2	P56105.2	17.288	885	582	22	31	872	114	891	6.38e-146	458
P30314.2	Q9ZJE9.1	17.021	893	581	23	31	872	114	897	1.39e-143	452
P30314.2	P54099.3	12.731	864	585	26	108	859	350	1156	4.20e-137	443
P30314.2	Q9QYV8.1	12.731	864	584	26	108	859	349	1154	5.68e-135	437
P30314.2	O75417.2	15.367	885	551	18	121	875	1774	2590	3.50e-132	442
P30314.2	Q7TQ07.2	18.885	646	438	15	249	871	273	855	9.39e-132	420
P30314.2	Q8CGS6.2	15.783	849	519	16	152	875	1767	2544	6.97e-131	438
P30314.2	P54098.1	12.370	865	591	26	108	859	367	1177	1.20e-130	426
P30314.2	Q7Z5Q5.2	19.394	660	439	17	236	870	264	855	1.05e-129	415
P30314.2	P19822.3	21.336	853	532	19	54	866	27	780	1.38e-129	414
P30314.2	O18475.1	18.885	646	438	14	243	875	1487	2059	2.19e-125	421
P30314.2	Q588V7.1	17.385	742	471	16	210	870	1468	2148	4.47e-117	398
P30314.2	Q91684.1	11.593	854	605	26	108	859	341	1146	3.88e-115	383
P30314.2	A0A2H5BHJ5.1	18.993	695	446	25	218	875	7	621	7.59e-113	363
P30314.2	A0A2L0V166.1	17.883	699	451	24	216	874	6	621	1.44e-112	362
P30314.2	P20311.1	15.761	736	521	20	199	869	1	702	2.50e-111	361
P30314.2	P00581.1	16.190	735	517	20	199	868	1	701	9.92e-110	357
P30314.2	Q8ILY1.1	20.240	751	487	20	129	869	1366	2014	7.48e-109	373
P30314.2	O64235.1	18.651	697	436	21	201	874	18	606	7.73e-108	349
P30314.2	O67779.1	22.741	686	398	20	199	867	1	571	9.35e-108	347
P30314.2	Q01941.1	12.651	664	491	19	258	858	265	902	1.12e-105	354
P30314.2	Q92076.1	11.962	627	420	16	321	859	8	590	7.58e-105	342
P30314.2	Q05254.1	17.788	669	419	20	224	874	39	594	1.79e-103	337
P30314.2	G3FFN8.1	16.384	708	446	24	216	872	16	628	3.12e-97	321
P30314.2	P0DTK4.1	15.650	754	469	26	193	874	1	659	6.73e-96	319
P30314.2	Q12704.2	15.926	540	381	13	368	859	416	930	5.15e-95	325
P30314.2	P15801.3	11.496	635	468	17	296	857	319	932	3.10e-94	327
P30314.2	A0FLQ6.3	23.133	415	278	11	462	871	1225	1603	8.06e-94	328
P30314.2	Q27607.2	11.164	842	562	27	109	859	335	1081	1.23e-86	304
P30314.2	Q9Y767.2	13.898	626	438	22	293	858	398	982	4.23e-85	302
P30314.2	B0FIL5.1	12.745	510	359	13	426	870	125	613	1.19e-62	226
P30314.2	P06225.1	13.579	707	446	21	222	846	11	634	6.74e-60	219
P30314.2	P09155.1	8.877	383	306	9	199	572	1	349	1.41e-56	203
P30314.2	Q0BVP4.2	9.867	375	302	7	199	566	10	355	7.98e-53	193
P30314.2	Q9T1Q3.1	15.508	561	356	17	238	754	25	511	7.01e-50	194
P30314.2	C9XUE4.2	9.788	378	298	9	203	571	1	344	4.03e-49	181
P30314.2	A9H9B7.1	9.471	359	286	8	203	553	14	341	1.37e-48	180
P30314.2	A0KXU5.1	9.415	393	311	8	191	574	13	369	2.16e-48	180
P30314.2	B8EN54.2	9.014	355	289	7	203	552	3	328	6.43e-48	179
P30314.2	Q1QLI8.2	9.831	356	287	7	202	552	2	328	6.11e-47	175
P30314.2	A5G127.1	10.924	357	283	7	203	553	12	339	6.63e-46	173
P30314.2	Q28RA7.1	9.920	373	304	9	202	567	3	350	8.71e-46	172
P30314.2	A7HYE5.2	10.306	359	283	8	202	552	2	329	9.60e-46	172
P30314.2	C6C608.2	8.355	383	308	9	199	572	1	349	1.84e-45	171
P30314.2	Q01780.2	12.195	410	324	12	135	534	218	601	2.26e-44	176
P30314.2	Q12149.1	10.366	492	387	11	125	580	105	578	5.19e-44	174
P30314.2	Q6G329.1	10.526	399	313	9	185	572	8	373	5.83e-44	168
P30314.2	Q96YD0.1	30.055	183	119	2	8	181	19	201	1.84e-43	160
P30314.2	A8GFH0.2	12.698	378	287	9	199	567	1	344	8.26e-43	163
P30314.2	Q5NPM2.1	12.397	363	271	9	203	552	6	334	9.39e-43	163
P30314.2	P56960.2	11.707	410	326	12	135	534	218	601	2.56e-42	170
P30314.2	O28007.1	31.868	182	114	3	8	180	19	199	3.14e-42	156
P30314.2	D4Z694.2	11.976	334	261	7	203	535	6	307	3.42e-42	162
P30314.2	D4A1X2.2	11.463	410	327	12	135	534	218	601	4.64e-42	169
P30314.2	A6V8R6.2	11.257	382	303	9	198	574	5	355	6.71e-42	161
P30314.2	Q0WVE8.1	12.583	453	345	13	105	554	21	425	1.68e-41	165
P30314.2	Q9WYY1.1	33.529	170	107	4	8	172	23	191	4.00e-41	152
P30314.2	Q97WF1.1	32.787	183	113	3	8	181	19	200	2.37e-40	151
P30314.2	P44442.1	9.606	406	311	9	186	561	15	394	2.43e-40	157
P30314.2	O09053.3	11.287	443	342	11	173	577	2	431	1.18e-39	163
P30314.2	G5EBX6.1	9.032	465	377	13	92	526	131	579	1.46e-39	161
P30314.2	Q5SKC5.1	37.222	180	105	4	8	180	18	196	1.59e-39	148
P30314.2	Q10146.2	10.359	502	403	15	33	515	26	499	3.11e-39	160
P30314.2	Q9VFF3.3	12.143	420	328	10	130	537	188	578	5.77e-39	160
P30314.2	B3NZ68.1	10.983	346	262	11	69	405	20	328	4.61e-38	149
P30314.2	Q299L3.2	11.437	341	260	10	73	405	24	330	7.61e-38	148
P30314.2	B3LWP6.2	11.050	362	273	12	56	405	5	329	8.50e-38	148
P30314.2	Q14191.2	11.364	396	319	10	170	541	4	391	5.93e-37	154
P30314.2	B4N9D3.2	9.735	339	266	9	75	405	24	330	6.22e-37	146
P30314.2	Q8ZYS2.1	30.120	166	106	4	8	164	18	182	7.41e-37	140
P30314.2	B4G5C9.2	11.988	342	258	11	72	405	23	329	2.34e-36	144
P30314.2	B4PLB3.1	10.116	346	263	11	70	405	21	328	3.69e-36	143
P30314.2	A9LLI7.1	10.393	433	339	13	120	550	181	566	1.01e-35	149
P30314.2	B4QUF6.1	10.725	345	262	11	70	405	21	328	3.09e-35	141
P30314.2	Q6AJF4.1	9.162	382	311	10	199	573	2	354	7.32e-35	140
P30314.2	B4I298.2	10.264	341	261	10	73	405	25	328	8.19e-35	139
P30314.2	Q9VE86.2	10.234	342	261	10	72	405	24	327	1.53e-34	139
P30314.2	A1SVE6.1	10.052	388	297	13	199	574	1	348	2.68e-33	135
P30314.2	B4JF25.1	10.334	329	258	8	96	416	17	316	5.66e-33	133
P30314.2	B4K934.1	9.524	294	228	8	120	405	40	303	2.03e-32	132
P30314.2	B4M401.2	10.561	303	234	8	112	405	30	304	9.62e-32	130
P30314.2	Q5GZ75.2	11.622	370	276	12	202	560	3	332	7.10e-30	125
P30314.2	Q8ZXE0.1	21.547	181	123	7	9	171	45	224	1.26e-29	121
P30314.2	Q9CC91.1	18.817	186	126	8	11	172	45	229	1.89e-29	120
P30314.2	Q179T2.1	8.854	384	309	13	50	411	287	651	2.72e-29	128
P30314.2	A9LLI8.1	9.138	383	297	11	139	497	55	410	5.38e-29	128
P30314.2	P64786.1	19.251	187	126	8	11	173	83	268	6.56e-28	117
P30314.2	Q8CDF7.1	9.945	362	297	10	127	461	35	394	1.51e-27	122
P30314.2	Q6NRD5.1	10.383	366	305	9	148	491	25	389	3.41e-27	119
P30314.2	Q5SJ65.1	21.429	182	121	8	11	171	38	218	8.51e-27	112
P30314.2	O93530.1	12.281	228	181	5	176	391	3	223	9.21e-27	121
P30314.2	P34607.1	9.926	403	330	10	159	548	368	750	2.34e-26	119
P30314.2	Q9VGN7.2	8.284	338	281	10	169	501	26	339	4.03e-26	117
P30314.2	A5IJJ8.1	13.687	358	271	9	19	352	162	505	1.37e-25	118
P30314.2	Q8NHP7.4	11.039	308	252	8	249	540	110	411	1.88e-25	114
P30314.2	Q9NVH0.2	8.311	373	305	11	157	510	23	377	2.39e-22	106
P30314.2	Q8VEG4.2	7.163	349	284	10	185	510	75	406	3.46e-22	106
P30314.2	Q9ZHF6.1	12.849	358	274	9	19	352	162	505	4.56e-22	106
P30314.2	O67550.1	10.526	190	156	6	15	192	88	275	2.20e-21	98.8
P30314.2	Q84LH3.1	9.960	251	203	6	144	392	52	281	2.68e-20	95.7
P30314.2	O68770.2	19.205	151	119	2	23	171	1025	1174	6.76e-20	99.5
P30314.2	Q8N9H8.3	8.734	458	370	16	14	449	188	619	1.11e-19	98.4
P30314.2	Q1RJM1.1	12.851	249	166	4	223	446	7	229	2.39e-18	88.4
P30314.2	Q68W16.1	12.851	249	166	4	223	446	7	229	1.33e-17	86.4
P30314.2	Q9ZCJ9.1	12.851	249	166	4	223	446	7	229	1.78e-16	83.0
P30314.2	P34603.2	8.727	275	234	7	127	391	350	617	5.31e-16	86.4
P30314.2	Q9VU31.1	12.935	201	165	6	194	389	12	207	6.34e-16	82.2
P30314.2	Q92GL1.1	10.843	249	168	5	223	443	7	229	4.19e-15	79.1
P30314.2	H9IUR0.2	13.182	220	183	5	183	395	56	274	4.92e-15	80.7
P30314.2	Q4UN31.1	11.647	249	169	4	223	446	7	229	7.33e-15	78.4
P30314.2	Q9VIF1.1	8.219	219	166	6	193	394	402	602	8.82e-15	82.2
P30314.2	Q17902.2	10.390	231	168	9	186	405	292	494	3.94e-13	76.8
P30314.2	Q8K9D0.1	15.625	160	123	4	34	182	112	270	4.18e-13	74.1
P30314.2	P57506.1	13.218	174	128	5	33	184	111	283	7.81e-13	73.3
P30314.2	Q0P3U3.1	10.417	192	150	6	198	368	90	280	9.33e-11	68.3
P30314.2	Q89AD1.1	13.333	120	95	2	33	152	111	221	1.06e-09	64.1
P30314.2	P54161.1	6.475	139	123	4	19	157	98	229	4.55e-09	62.2
P30314.2	P75403.1	10.156	128	111	2	28	155	104	227	1.42e-07	57.6
P30314.2	Q49406.1	9.424	191	140	5	28	192	104	287	5.27e-07	56.0
P30314.2	Q9KAV6.1	11.236	178	146	4	33	207	115	283	6.40e-07	55.6
P30314.2	Q98PK2.1	7.882	203	172	6	34	236	110	297	8.80e-07	55.2
P30314.2	Q9RJ79.1	8.392	143	118	5	33	170	114	248	1.48e-06	54.5
P30314.2	Q9PQ75.1	12.069	174	145	5	29	197	105	275	1.88e-05	51.0
P30314.2	Q895K2.1	9.627	322	260	8	49	345	237	552	4.41e-05	51.4
P30314.2	A8FYJ2.1	6.135	163	143	2	33	193	100	254	1.68e-04	47.9
P30314.2	P9WNU3.1	9.615	104	85	4	32	130	119	218	1.98e-04	47.9
P30314.2	P9WNU2.1	9.615	104	85	4	32	130	119	218	2.16e-04	47.9
P30314.2	B0TPG7.1	6.757	148	128	2	36	181	103	242	2.36e-04	47.5
P30314.2	Q89AN3.1	12.925	147	97	4	223	340	8	152	3.40e-04	46.8
P30314.2	Q3ICC5.1	8.696	138	116	4	27	154	101	238	0.001	45.6
P30314.2	P57337.1	15.556	90	67	2	258	340	63	150	0.001	45.2
P30314.2	B1KQX1.1	5.660	159	140	2	35	191	102	252	0.001	45.2
P30314.2	Q08880.2	14.433	97	73	2	252	340	58	152	0.001	44.8
P30314.2	B8CS65.1	8.511	188	154	4	14	191	73	252	0.002	44.5
P30314.2	B0VXE6.1	10.992	373	285	8	223	583	491	828	0.002	45.6
P30314.2	P0A1G9.1	12.752	149	99	4	223	342	9	155	0.002	44.1
P30314.2	B0CM26.1	11.828	372	283	8	223	583	491	828	0.002	45.2
P30314.2	O68045.1	14.198	162	115	4	196	335	484	643	0.004	44.8
P30314.2	O83649.1	12.500	160	116	5	215	352	8	165	0.004	43.3
P30314.2	A8H6V6.1	7.483	147	126	2	36	180	103	241	0.006	43.3
P30314.2	P13267.2	11.602	181	137	6	215	374	414	592	0.006	44.1
P30314.2	A5D8W1.3	12.064	373	283	8	222	583	490	828	0.009	43.7
P30314.2	Q819Y5.1	10.335	358	273	11	62	374	236	590	0.009	43.7
P30314.2	P45443.1	9.843	508	416	14	111	580	200	703	0.010	43.7
# BLAST processed 7 queries
